group,core15,category,track,category_name,window,n_pubmed,share_kr_pct,activity_index,growth_pct_2125_vs_1620,n_dump_K,n_dump_T,world_share_permille_K,fwci_mean_K,fwci_mean_T,fwci_ge2_pct_K
순천향대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,44,4.9327,2.1842,44.4444,45,14,0.5136,1.2494,0.9032,25.0
순천향대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,14,1.8065,0.7999,1200.0,2,18,0.3415,0.7232,0.5785,0.0
순천향대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,80,2.8965,1.2825,10.5263,20,47,0.3803,0.7424,1.4264,5.0
순천향대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,80,1.666,0.7377,-13.9535,9,9,0.1839,3.1059,1.6131,44.4444
순천향대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,20,2.3121,1.0238,22.2222,6,29,0.2078,0.8315,1.5389,16.6667
순천향대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,57,3.0711,1.3599,-3.4483,0,101,0.0,,1.6658,
순천향대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,67,2.2977,1.0174,31.0345,14,26,0.3635,1.6038,2.0993,35.7143
순천향대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,71,3.5288,1.5625,108.6957,0,38,0.0,,0.4885,
순천향대,N,RG1,R,신경계 희귀질환,2016-2025,32,4.4138,1.9544,0.0,2,,0.3108,0.0,,0.0
순천향대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,7,3.6082,1.5977,150.0,2,,0.4674,1.039,,50.0
순천향대,N,RG3,R,신경근육,2016-2025,17,3.5417,1.5682,-11.1111,4,,0.2823,0.3621,,0.0
순천향대,N,RG4,R,대사·리소좀축적병,2016-2025,38,4.1394,1.8329,116.6667,2,,0.2587,0.0,,0.0
순천향대,N,RG5,R,미토콘드리아,2016-2025,5,2.439,1.08,-33.3333,2,,1.1723,0.7915,,0.0
순천향대,N,RG6,R,혈액·응고,2016-2025,7,2.2654,1.0031,-60.0,3,,0.1199,0.5133,,0.0
순천향대,N,RG7,R,면역·전신류마티스,2016-2025,30,2.627,1.1632,-23.5294,0,,0.0,,,
순천향대,N,RG8,R,안과,2016-2025,8,4.1667,1.845,200.0,4,,1.4276,0.1937,,0.0
순천향대,N,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.6066,0.0,2,,0.2988,0.3525,,0.0
순천향대,N,RG10,R,신장·비뇨기,2016-2025,8,2.8571,1.2651,66.6667,1,,0.2807,0.3208,,0.0
순천향대,N,RG11,R,내분비·성장·염색체,2016-2025,7,5.8824,2.6046,33.3333,3,,0.8106,0.3639,,0.0
순천향대,N,RG12,R,심장·순환기,2016-2025,13,2.8825,1.2763,16.6667,3,,0.2261,0.9362,,33.3333
순천향대,N,RG13,R,희귀암·소아암,2016-2025,19,1.6351,0.724,-41.6667,2,,0.0955,0.4765,,0.0
순천향대,N,RG14,R,미진단·극희귀,2016-2025,0,0.0,0.0,,0,,0.0,,,
순천향대,N,RG15,R,이비인후과,2016-2025,21,2.7487,1.2171,-25.0,7,,2.2838,0.5169,,0.0
순천향대,N,RG16,R,간·소화기,2016-2025,3,1.5464,0.6847,-100.0,0,,0.0,,,
순천향대,N,RG17,R,호흡기,2016-2025,10,4.9505,2.192,50.0,3,,0.1848,1.4043,,33.3333
순천향대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,59,1.7518,0.7757,-40.5405,5,,0.8304,3.8224,,60.0
순천향대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,5,5.9524,2.6356,50.0,0,,0.0,,,
순천향대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,40,1.5504,0.6865,107.6923,2,,0.1569,1.2928,,0.0
아주대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,218,3.0635,1.2822,140.625,63,134,0.4463,2.0199,1.4753,25.3968
아주대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,244,2.7809,1.164,12.1739,58,64,0.4915,1.6304,1.3032,18.9655
아주대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,58,2.5283,1.0582,186.6667,8,12,0.2453,0.9666,1.2735,0.0
아주대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,19,3.9916,1.6707,37.5,4,25,0.9467,2.0702,1.4695,25.0
아주대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,10,1.1211,0.4692,800.0,18,15,0.2055,1.4669,1.3861,16.6667
아주대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,14,1.8065,0.7561,,2,34,0.3415,0.2653,1.9886,0.0
아주대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,49,1.7741,0.7425,13.0435,9,35,0.1711,0.5996,1.7539,11.1111
아주대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,108,2.2491,0.9414,25.0,18,40,0.3678,1.5295,1.227,35.2941
아주대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,22,2.5434,1.0645,533.3333,7,53,0.2424,1.3573,1.358,14.2857
아주대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,51,2.7478,1.1501,-78.5714,1,96,0.3226,1.1039,1.293,0.0
아주대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,87,2.9835,1.2488,195.4545,27,43,0.701,2.4434,2.124,44.4444
아주대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,70,3.4791,1.4562,12.1212,1,48,0.1148,1.9678,1.1015,0.0
아주대,N,RG1,R,신경계 희귀질환,2016-2025,8,1.1034,0.4619,0.0,1,,0.1554,0.1088,,0.0
아주대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,4,2.0619,0.863,0.0,1,,0.2337,1.2997,,0.0
아주대,N,RG3,R,신경근육,2016-2025,9,1.875,0.7848,100.0,3,,0.2117,0.2104,,0.0
아주대,N,RG4,R,대사·리소좀축적병,2016-2025,47,5.1198,2.1429,61.1111,4,,0.5173,0.5211,,0.0
아주대,N,RG5,R,미토콘드리아,2016-2025,2,0.9756,0.4083,,0,,0.0,,,
아주대,N,RG6,R,혈액·응고,2016-2025,9,2.9126,1.2191,25.0,1,,0.04,0.0,,0.0
아주대,N,RG7,R,면역·전신류마티스,2016-2025,52,4.5534,1.9058,-20.6897,0,,0.0,,,
아주대,N,RG8,R,안과,2016-2025,4,2.0833,0.872,200.0,1,,0.3569,4.1768,,100.0
아주대,N,RG9,R,피부·결합조직·골격,2016-2025,5,3.4247,1.4334,50.0,0,,0.0,,,
아주대,N,RG10,R,신장·비뇨기,2016-2025,6,2.1429,0.8969,400.0,0,,0.0,,,
아주대,N,RG11,R,내분비·성장·염색체,2016-2025,7,5.8824,2.4621,150.0,2,,0.5404,0.0834,,0.0
아주대,N,RG12,R,심장·순환기,2016-2025,12,2.6608,1.1137,100.0,3,,0.2261,1.165,,33.3333
아주대,N,RG13,R,희귀암·소아암,2016-2025,9,0.7745,0.3242,-20.0,1,,0.0477,0.3979,,0.0
아주대,N,RG14,R,미진단·극희귀,2016-2025,3,6.1224,2.5626,100.0,0,,0.0,,,
아주대,N,RG15,R,이비인후과,2016-2025,56,7.3298,3.0679,-13.3333,0,,0.0,,,
아주대,N,RG16,R,간·소화기,2016-2025,1,0.5155,0.2157,,1,,0.3804,0.2103,,0.0
아주대,N,RG17,R,호흡기,2016-2025,2,0.9901,0.4144,0.0,0,,0.0,,,
아주대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,76,2.2565,0.9445,-31.1111,0,,0.0,,,
아주대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,11,13.0952,5.481,20.0,1,,1.004,0.0,,0.0
아주대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,73,2.8295,1.1843,80.7692,6,,0.4708,1.0966,,33.3333
이화여대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,237,3.3305,1.1369,44.3299,55,140,0.3897,2.1396,2.0095,38.1818
이화여대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,217,2.4732,0.8442,33.3333,27,23,0.2288,1.7885,1.1286,25.9259
이화여대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,86,3.7489,1.2797,4.7619,9,12,0.276,0.4045,1.9418,0.0
이화여대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,5,1.0504,0.3586,50.0,0,35,0.0,,1.768,
이화여대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,14,1.5695,0.5357,33.3333,30,8,0.3424,1.1378,0.2461,16.6667
이화여대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,41,5.2903,1.8058,210.0,4,32,0.6829,2.4767,0.594,75.0
이화여대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,72,2.6068,0.8898,25.0,11,44,0.2092,1.641,1.1405,27.2727
이화여대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,162,3.3736,1.1516,-2.439,16,17,0.3269,2.0913,1.639,43.75
이화여대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,9,1.0405,0.3552,250.0,2,52,0.0693,4.0634,1.1544,50.0
이화여대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,36,1.9397,0.6621,11.7647,3,61,0.9677,4.2499,1.6073,100.0
이화여대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,68,2.332,0.796,123.8095,25,30,0.649,1.3659,1.755,24.0
이화여대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,55,2.7336,0.9331,11.5385,2,29,0.2296,4.921,1.8166,50.0
이화여대,N,RG1,R,신경계 희귀질환,2016-2025,18,2.4828,0.8475,57.1429,1,,0.1554,0.0,,0.0
이화여대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,4,2.0619,0.7038,0.0,1,,0.2337,0.3578,,0.0
이화여대,N,RG3,R,신경근육,2016-2025,32,6.6667,2.2756,-54.5455,2,,0.1412,0.5738,,0.0
이화여대,N,RG4,R,대사·리소좀축적병,2016-2025,29,3.159,1.0783,41.6667,1,,0.1293,0.0,,0.0
이화여대,N,RG5,R,미토콘드리아,2016-2025,3,1.4634,0.4995,-100.0,0,,0.0,,,
이화여대,N,RG6,R,혈액·응고,2016-2025,12,3.8835,1.3256,40.0,1,,0.04,4.8708,,100.0
이화여대,N,RG7,R,면역·전신류마티스,2016-2025,33,2.8897,0.9864,100.0,0,,0.0,,,
이화여대,N,RG8,R,안과,2016-2025,4,2.0833,0.7111,-100.0,0,,0.0,,,
이화여대,N,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.4676,0.0,0,,0.0,,,
이화여대,N,RG10,R,신장·비뇨기,2016-2025,14,5.0,1.7067,80.0,0,,0.0,,,
이화여대,N,RG11,R,내분비·성장·염색체,2016-2025,4,3.3613,1.1474,200.0,4,,1.0808,0.2321,,0.0
이화여대,N,RG12,R,심장·순환기,2016-2025,11,2.439,0.8326,-77.7778,0,,0.0,,,
이화여대,N,RG13,R,희귀암·소아암,2016-2025,19,1.6351,0.5581,-27.2727,1,,0.0477,0.7958,,0.0
이화여대,N,RG14,R,미진단·극희귀,2016-2025,2,4.0816,1.3933,0.0,0,,0.0,,,
이화여대,N,RG15,R,이비인후과,2016-2025,12,1.5707,0.5361,1000.0,5,,1.6313,0.7129,,0.0
이화여대,N,RG16,R,간·소화기,2016-2025,5,2.5773,0.8798,300.0,0,,0.0,,,
이화여대,N,RG17,R,호흡기,2016-2025,3,1.4851,0.507,100.0,0,,0.0,,,
이화여대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,146,4.3349,1.4797,-41.3043,9,,1.4948,1.505,,33.3333
이화여대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,3,3.5714,1.2191,-50.0,0,,0.0,,,
이화여대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,64,2.4806,0.8468,6.4516,4,,0.3138,1.6532,,25.0
중앙대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,242,3.4008,0.9954,98.7654,33,73,0.2338,3.4582,2.1678,30.303
중앙대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,212,2.4162,0.7072,52.381,29,24,0.2457,2.1263,0.4078,24.1379
중앙대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,88,3.8361,1.1228,37.8378,10,7,0.3066,1.7643,1.2892,60.0
중앙대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,15,3.1513,0.9224,100.0,0,28,0.0,,1.7322,
중앙대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,21,2.3543,0.6891,-25.0,27,9,0.3082,1.5683,1.0352,29.6296
중앙대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,24,3.0968,0.9064,,3,34,0.5122,1.4761,2.0705,33.3333
중앙대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,138,4.9964,1.4624,81.6327,21,55,0.3993,3.118,2.5721,35.0
중앙대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,185,3.8526,1.1276,37.1795,63,82,1.2872,1.442,1.3305,22.5806
중앙대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,27,3.1214,0.9136,100.0,3,42,0.1039,1.1739,1.9868,0.0
중앙대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,51,2.7478,0.8043,-24.1379,1,94,0.3226,0.0,1.7893,0.0
중앙대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,117,4.0123,1.1744,190.0,27,24,0.701,1.4018,1.7249,25.9259
중앙대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,62,3.0815,0.9019,29.6296,4,24,0.4592,1.1589,1.3081,25.0
중앙대,Y,RG1,R,신경계 희귀질환,2016-2025,15,2.069,0.6056,-12.5,2,,0.3108,0.0,,0.0
중앙대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,3,1.5464,0.4526,100.0,0,,0.0,,,
중앙대,Y,RG3,R,신경근육,2016-2025,16,3.3333,0.9757,0.0,1,,0.0706,0.3466,,0.0
중앙대,Y,RG4,R,대사·리소좀축적병,2016-2025,35,3.8126,1.1159,5.8824,0,,0.0,,,
중앙대,Y,RG5,R,미토콘드리아,2016-2025,5,2.439,0.7139,-33.3333,0,,0.0,,,
중앙대,Y,RG6,R,혈액·응고,2016-2025,11,3.5599,1.042,-62.5,1,,0.04,0.0,,0.0
중앙대,Y,RG7,R,면역·전신류마티스,2016-2025,23,2.014,0.5895,55.5556,0,,0.0,,,
중앙대,Y,RG8,R,안과,2016-2025,7,3.6458,1.0671,,1,,0.3569,0.3979,,0.0
중앙대,Y,RG9,R,피부·결합조직·골격,2016-2025,3,2.0548,0.6014,-50.0,0,,0.0,,,
중앙대,Y,RG10,R,신장·비뇨기,2016-2025,1,0.3571,0.1045,,0,,0.0,,,
중앙대,Y,RG11,R,내분비·성장·염색체,2016-2025,1,0.8403,0.246,-100.0,0,,0.0,,,
중앙대,Y,RG12,R,심장·순환기,2016-2025,26,5.765,1.6874,125.0,3,,0.2261,0.5886,,0.0
중앙대,Y,RG13,R,희귀암·소아암,2016-2025,26,2.2375,0.6549,36.3636,2,,0.0955,0.6877,,0.0
중앙대,Y,RG14,R,미진단·극희귀,2016-2025,0,0.0,0.0,,0,,0.0,,,
중앙대,Y,RG15,R,이비인후과,2016-2025,15,1.9634,0.5747,-84.6154,0,,0.0,,,
중앙대,Y,RG16,R,간·소화기,2016-2025,2,1.0309,0.3017,0.0,0,,0.0,,,
중앙대,Y,RG17,R,호흡기,2016-2025,7,3.4653,1.0143,33.3333,1,,0.0616,8.9701,,100.0
중앙대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,145,4.3052,1.2601,-9.2105,5,,0.8304,1.1231,,20.0
중앙대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,10,11.9048,3.4845,-33.3333,0,,0.0,,,
중앙대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,68,2.6357,0.7714,72.0,5,,0.3923,0.2253,,0.0
충남대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,245,3.4429,1.0955,33.3333,38,134,0.2692,1.9103,1.3602,26.3158
충남대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,250,2.8493,0.9067,50.0,35,26,0.2966,1.0805,0.6146,22.8571
충남대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,42,1.8309,0.5826,80.0,4,9,0.1226,1.9564,0.6363,50.0
충남대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,6,1.2605,0.4011,-80.0,1,45,0.2367,1.3092,2.1878,0.0
충남대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,15,1.6816,0.5351,300.0,18,13,0.2055,1.0177,0.3946,16.6667
충남대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,41,5.2903,1.6834,385.7143,2,45,0.3415,0.7599,0.8998,0.0
충남대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,105,3.8016,1.2097,62.5,20,55,0.3803,1.6373,1.335,26.3158
충남대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,174,3.6235,1.153,25.974,21,84,0.4291,1.7822,0.8885,23.8095
충남대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,14,1.6185,0.515,266.6667,6,55,0.2078,2.0792,1.2786,50.0
충남대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,44,2.3707,0.7544,75.0,2,119,0.6452,2.2906,1.1609,50.0
충남대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,113,3.8752,1.2331,132.3529,14,28,0.3635,1.359,2.174,35.7143
충남대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,68,3.3797,1.0754,26.6667,0,35,0.0,,1.6504,
충남대,Y,RG1,R,신경계 희귀질환,2016-2025,24,3.3103,1.0534,280.0,2,,0.3108,0.3455,,0.0
충남대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,5,2.5773,0.8201,50.0,0,,0.0,,,
충남대,Y,RG3,R,신경근육,2016-2025,14,2.9167,0.9281,80.0,2,,0.1412,2.2649,,50.0
충남대,Y,RG4,R,대사·리소좀축적병,2016-2025,33,3.5948,1.1439,-16.6667,0,,0.0,,,
충남대,Y,RG5,R,미토콘드리아,2016-2025,11,5.3659,1.7074,166.6667,1,,0.5862,0.0,,0.0
충남대,Y,RG6,R,혈액·응고,2016-2025,8,2.589,0.8238,-66.6667,0,,0.0,,,
충남대,Y,RG7,R,면역·전신류마티스,2016-2025,28,2.4518,0.7802,15.3846,0,,0.0,,,
충남대,Y,RG8,R,안과,2016-2025,3,1.5625,0.4972,,1,,0.3569,0.0,,0.0
충남대,Y,RG9,R,피부·결합조직·골격,2016-2025,1,0.6849,0.2179,,0,,0.0,,,
충남대,Y,RG10,R,신장·비뇨기,2016-2025,16,5.7143,1.8183,28.5714,0,,0.0,,,
충남대,Y,RG11,R,내분비·성장·염색체,2016-2025,3,2.521,0.8022,-50.0,0,,0.0,,,
충남대,Y,RG12,R,심장·순환기,2016-2025,23,5.0998,1.6228,9.0909,1,,0.0754,2.1626,,100.0
충남대,Y,RG13,R,희귀암·소아암,2016-2025,31,2.6678,0.8489,6.6667,3,,0.1432,0.5513,,0.0
충남대,Y,RG14,R,미진단·극희귀,2016-2025,3,6.1224,1.9482,100.0,0,,0.0,,,
충남대,Y,RG15,R,이비인후과,2016-2025,46,6.0209,1.9159,9.0909,2,,0.6525,3.7478,,100.0
충남대,Y,RG16,R,간·소화기,2016-2025,0,0.0,0.0,,0,,0.0,,,
충남대,Y,RG17,R,호흡기,2016-2025,6,2.9703,0.9451,0.0,1,,0.0616,1.1128,,0.0
충남대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,114,3.3848,1.077,-19.0476,5,,0.8304,2.3953,,40.0
충남대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,3,3.5714,1.1364,-50.0,0,,0.0,,,
충남대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,83,3.2171,1.0237,7.5,4,,0.3138,1.5068,,25.0
가천대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,427,6.0006,2.1241,71.9745,194,338,1.3745,2.5671,1.9144,35.567
가천대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,248,2.8265,1.0006,-9.2308,82,76,0.6948,1.8101,1.207,29.2683
가천대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,53,2.3104,0.8178,3.8462,10,54,0.3066,1.2709,2.9647,40.0
가천대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,9,1.8908,0.6693,100.0,4,99,0.9467,2.2571,2.9685,75.0
가천대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,48,5.3812,1.9049,28.5714,75,23,0.8561,1.3366,1.1869,22.973
가천대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,36,4.6452,1.6443,,7,43,1.1952,1.0827,1.972,0.0
가천대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,54,1.9551,0.6921,84.2105,19,40,0.3613,2.0754,1.9024,26.3158
가천대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,153,3.1862,1.1279,31.8182,23,33,0.4699,2.4723,1.1793,26.087
가천대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,11,1.2717,0.4502,900.0,9,48,0.3117,2.6232,1.5419,33.3333
가천대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,44,2.3707,0.8392,31.5789,7,165,2.2581,1.3518,1.5748,28.5714
가천대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,119,4.0809,1.4446,97.5,61,55,1.5836,1.9059,2.1062,31.1475
가천대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,58,2.8827,1.0204,23.0769,0,59,0.0,,3.0498,
가천대,Y,RG1,R,신경계 희귀질환,2016-2025,17,2.3448,0.83,12.5,1,,0.1554,0.0,,0.0
가천대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,10,5.1546,1.8247,-33.3333,2,,0.4674,1.8232,,50.0
가천대,Y,RG3,R,신경근육,2016-2025,6,1.25,0.4425,-50.0,1,,0.0706,0.0,,0.0
가천대,Y,RG4,R,대사·리소좀축적병,2016-2025,34,3.7037,1.3111,61.5385,2,,0.2587,0.8944,,0.0
가천대,Y,RG5,R,미토콘드리아,2016-2025,6,2.9268,1.0361,-50.0,1,,0.5862,4.6697,,100.0
가천대,Y,RG6,R,혈액·응고,2016-2025,13,4.2071,1.4893,16.6667,10,,0.3998,7.146,,50.0
가천대,Y,RG7,R,면역·전신류마티스,2016-2025,19,1.6637,0.5889,-27.2727,1,,0.2558,1.056,,0.0
가천대,Y,RG8,R,안과,2016-2025,0,0.0,0.0,,0,,0.0,,,
가천대,Y,RG9,R,피부·결합조직·골격,2016-2025,1,0.6849,0.2425,-100.0,0,,0.0,,,
가천대,Y,RG10,R,신장·비뇨기,2016-2025,7,2.5,0.885,150.0,4,,1.123,1.4797,,50.0
가천대,Y,RG11,R,내분비·성장·염색체,2016-2025,3,2.521,0.8924,100.0,0,,0.0,,,
가천대,Y,RG12,R,심장·순환기,2016-2025,27,5.9867,2.1192,70.0,13,,0.9797,0.9871,,15.3846
가천대,Y,RG13,R,희귀암·소아암,2016-2025,63,5.4217,1.9192,3.2258,17,,0.8116,1.9071,,29.4118
가천대,Y,RG14,R,미진단·극희귀,2016-2025,4,8.1633,2.8897,-100.0,0,,0.0,,,
가천대,Y,RG15,R,이비인후과,2016-2025,15,1.9634,0.695,-50.0,3,,0.9788,0.15,,0.0
가천대,Y,RG16,R,간·소화기,2016-2025,3,1.5464,0.5474,,2,,0.7607,5.5478,,100.0
가천대,Y,RG17,R,호흡기,2016-2025,4,1.9802,0.701,0.0,0,,0.0,,,
가천대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,104,3.0879,1.0931,-14.2857,2,,0.3322,1.3718,,0.0
가천대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,1,1.1905,0.4214,,0,,0.0,,,
가천대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,58,2.2481,0.7958,0.0,7,,0.5492,14.547,,28.5714
한림대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,269,3.7802,1.2016,95.6044,82,142,0.581,1.7194,1.5791,28.0488
한림대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,285,3.2482,1.0325,11.1111,25,32,0.2118,1.1161,1.121,8.3333
한림대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,72,3.1386,0.9976,48.2759,4,23,0.1226,1.518,2.2666,25.0
한림대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,15,3.1513,1.0016,-12.5,1,52,0.2367,0.935,1.4658,0.0
한림대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,23,2.5785,0.8196,128.5714,27,9,0.3082,2.985,5.502,18.5185
한림대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,32,4.129,1.3124,,0,39,0.0,,2.8163,
한림대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,111,4.0188,1.2774,70.7317,19,40,0.3613,0.6695,1.0816,0.0
한림대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,84,1.7493,0.556,-4.6512,4,17,0.0817,1.8845,2.3889,25.0
한림대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,15,1.7341,0.5512,100.0,1,15,0.0346,3.5686,1.4491,100.0
한림대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,94,5.0647,1.6098,-22.6415,3,64,0.9677,1.4337,1.6507,66.6667
