category,scope,year,count
M9,경희대,2021,205
M9,경희대,2022,193
M9,경희대,2023,172
M9,경희대,2024,182
M9,경희대,2025,267
M9,전남대,2016,95
M9,전남대,2017,115
M9,전남대,2018,126
M9,전남대,2019,127
M9,전남대,2020,151
M9,전남대,2021,145
M9,전남대,2022,142
M9,전남대,2023,144
M9,전남대,2024,156
M9,전남대,2025,153
M9,인제대,2016,53
M9,인제대,2017,64
M9,인제대,2018,55
M9,인제대,2019,61
M9,인제대,2020,50
M9,인제대,2021,44
M9,인제대,2022,60
M9,인제대,2023,50
M9,인제대,2024,60
M9,인제대,2025,59
M9,경북대,2016,135
M9,경북대,2017,123
M9,경북대,2018,156
M9,경북대,2019,141
M9,경북대,2020,169
M9,경북대,2021,167
M9,경북대,2022,154
M9,경북대,2023,144
M9,경북대,2024,151
M9,경북대,2025,193
M9,부산대,2016,86
M9,부산대,2017,113
M9,부산대,2018,111
M9,부산대,2019,116
M9,부산대,2020,129
M9,부산대,2021,132
M9,부산대,2022,135
M9,부산대,2023,114
M9,부산대,2024,140
M9,부산대,2025,163
M9,한양대,2016,129
M9,한양대,2017,135
M9,한양대,2018,129
M9,한양대,2019,149
M9,한양대,2020,144
M9,한양대,2021,163
M9,한양대,2022,164
M9,한양대,2023,147
M9,한양대,2024,146
M9,한양대,2025,195
M9,순천향대,2016,52
M9,순천향대,2017,53
M9,순천향대,2018,54
M9,순천향대,2019,65
M9,순천향대,2020,53
M9,순천향대,2021,52
M9,순천향대,2022,55
M9,순천향대,2023,73
M9,순천향대,2024,71
M9,순천향대,2025,88
M9,아주대,2016,81
M9,아주대,2017,81
M9,아주대,2018,76
M9,아주대,2019,88
M9,아주대,2020,98
M9,아주대,2021,93
M9,아주대,2022,84
M9,아주대,2023,88
M9,아주대,2024,89
M9,아주대,2025,110
M9,이화여대,2016,65
M9,이화여대,2017,83
M9,이화여대,2018,65
M9,이화여대,2019,75
M9,이화여대,2020,72
M9,이화여대,2021,94
M9,이화여대,2022,86
M9,이화여대,2023,83
M9,이화여대,2024,87
M9,이화여대,2025,134
M9,중앙대,2016,74
M9,중앙대,2017,98
M9,중앙대,2018,89
M9,중앙대,2019,80
M9,중앙대,2020,96
M9,중앙대,2021,89
M9,중앙대,2022,97
M9,중앙대,2023,111
M9,중앙대,2024,119
M9,중앙대,2025,159
M9,충남대,2016,81
M9,충남대,2017,93
M9,충남대,2018,108
M9,충남대,2019,104
M9,충남대,2020,134
M9,충남대,2021,139
M9,충남대,2022,116
M9,충남대,2023,128
M9,충남대,2024,145
M9,충남대,2025,170
M9,가천대,2016,73
M9,가천대,2017,71
M9,가천대,2018,86
M9,가천대,2019,83
M9,가천대,2020,100
M9,가천대,2021,113
M9,가천대,2022,112
M9,가천대,2023,101
M9,가천대,2024,99
M9,가천대,2025,160
M9,한림대,2016,43
M9,한림대,2017,57
M9,한림대,2018,55
M9,한림대,2019,56
M9,한림대,2020,82
M9,한림대,2021,84
M9,한림대,2022,75
M9,한림대,2023,75
M9,한림대,2024,64
M9,한림대,2025,73
M9,건국대,2016,118
M9,건국대,2017,107
M9,건국대,2018,112
M9,건국대,2019,120
M9,건국대,2020,130
M9,건국대,2021,109
M9,건국대,2022,94
M9,건국대,2023,94
M9,건국대,2024,85
M9,건국대,2025,108
M9,인하대,2016,42
M9,인하대,2017,36
M9,인하대,2018,42
M9,인하대,2019,45
M9,인하대,2020,46
M9,인하대,2021,52
M9,인하대,2022,63
M9,인하대,2023,52
M9,인하대,2024,63
M9,인하대,2025,66
M9,전북대,2016,80
M9,전북대,2017,98
M9,전북대,2018,105
M9,전북대,2019,80
M9,전북대,2020,81
M9,전북대,2021,108
M9,전북대,2022,100
M9,전북대,2023,104
M9,전북대,2024,109
M9,전북대,2025,124
M9,KR,2016,2654
M9,KR,2017,2792
M9,KR,2018,2882
M9,KR,2019,3028
M9,KR,2020,3394
M9,KR,2021,3510
M9,KR,2022,3413
M9,KR,2023,3168
M9,KR,2024,3384
M9,KR,2025,4290
M9,WORLD,2016,77756
M9,WORLD,2017,81279
M9,WORLD,2018,85320
M9,WORLD,2019,90313
M9,WORLD,2020,101221
M9,WORLD,2021,110614
M9,WORLD,2022,109316
M9,WORLD,2023,104158
M9,WORLD,2024,109738
M9,WORLD,2025,129334
M10,서울대,2016,192
M10,서울대,2017,192
M10,서울대,2018,219
M10,서울대,2019,226
M10,서울대,2020,224
M10,서울대,2021,246
M10,서울대,2022,217
M10,서울대,2023,238
M10,서울대,2024,239
M10,서울대,2025,258
M10,연세대,2016,144
M10,연세대,2017,159
M10,연세대,2018,148
M10,연세대,2019,197
M10,연세대,2020,188
M10,연세대,2021,227
M10,연세대,2022,184
M10,연세대,2023,155
M10,연세대,2024,172
M10,연세대,2025,211
M10,성균관대,2016,83
M10,성균관대,2017,79
M10,성균관대,2018,78
M10,성균관대,2019,69
M10,성균관대,2020,119
M10,성균관대,2021,117
M10,성균관대,2022,117
M10,성균관대,2023,108
M10,성균관대,2024,110
M10,성균관대,2025,129
M10,가톨릭대,2016,61
M10,가톨릭대,2017,49
M10,가톨릭대,2018,56
M10,가톨릭대,2019,78
M10,가톨릭대,2020,63
M10,가톨릭대,2021,88
M10,가톨릭대,2022,61
M10,가톨릭대,2023,75
M10,가톨릭대,2024,72
M10,가톨릭대,2025,86
M10,울산대,2016,94
M10,울산대,2017,72
M10,울산대,2018,87
M10,울산대,2019,69
M10,울산대,2020,81
M10,울산대,2021,98
M10,울산대,2022,98
M10,울산대,2023,91
M10,울산대,2024,96
M10,울산대,2025,82
M10,고려대,2016,83
M10,고려대,2017,105
M10,고려대,2018,85
M10,고려대,2019,90
M10,고려대,2020,87
M10,고려대,2021,124
M10,고려대,2022,108
M10,고려대,2023,97
M10,고려대,2024,110
M10,고려대,2025,125
M10,경희대,2016,48
M10,경희대,2017,48
M10,경희대,2018,45
M10,경희대,2019,52
M10,경희대,2020,49
M10,경희대,2021,54
M10,경희대,2022,56
M10,경희대,2023,56
M10,경희대,2024,52
M10,경희대,2025,52
M10,전남대,2016,46
M10,전남대,2017,39
M10,전남대,2018,45
M10,전남대,2019,37
M10,전남대,2020,47
M10,전남대,2021,62
M10,전남대,2022,49
M10,전남대,2023,52
M10,전남대,2024,51
M10,전남대,2025,45
M10,인제대,2016,33
M10,인제대,2017,33
M10,인제대,2018,37
M10,인제대,2019,44
M10,인제대,2020,54
M10,인제대,2021,45
M10,인제대,2022,33
M10,인제대,2023,31
M10,인제대,2024,30
M10,인제대,2025,32
M10,경북대,2016,48
M10,경북대,2017,40
M10,경북대,2018,46
M10,경북대,2019,51
M10,경북대,2020,46
M10,경북대,2021,55
M10,경북대,2022,52
M10,경북대,2023,47
M10,경북대,2024,37
M10,경북대,2025,40
M10,부산대,2016,27
M10,부산대,2017,40
M10,부산대,2018,29
M10,부산대,2019,43
M10,부산대,2020,40
M10,부산대,2021,53
M10,부산대,2022,37
M10,부산대,2023,36
M10,부산대,2024,50
M10,부산대,2025,46
M10,한양대,2016,31
M10,한양대,2017,29
M10,한양대,2018,31
M10,한양대,2019,32
M10,한양대,2020,49
M10,한양대,2021,44
M10,한양대,2022,36
M10,한양대,2023,36
M10,한양대,2024,55
M10,한양대,2025,58
M10,순천향대,2016,18
M10,순천향대,2017,24
M10,순천향대,2018,25
M10,순천향대,2019,27
M10,순천향대,2020,20
M10,순천향대,2021,34
M10,순천향대,2022,29
M10,순천향대,2023,35
M10,순천향대,2024,35
M10,순천향대,2025,25
M10,아주대,2016,24
M10,아주대,2017,31
M10,아주대,2018,22
M10,아주대,2019,27
M10,아주대,2020,30
M10,아주대,2021,36
M10,아주대,2022,27
M10,아주대,2023,20
M10,아주대,2024,24
M10,아주대,2025,22
M10,이화여대,2016,25
M10,이화여대,2017,13
M10,이화여대,2018,19
M10,이화여대,2019,31
M10,이화여대,2020,32
M10,이화여대,2021,21
M10,이화여대,2022,25
M10,이화여대,2023,31
M10,이화여대,2024,29
M10,이화여대,2025,31
M10,중앙대,2016,15
M10,중앙대,2017,22
M10,중앙대,2018,25
M10,중앙대,2019,24
M10,중앙대,2020,29
M10,중앙대,2021,30
M10,중앙대,2022,39
M10,중앙대,2023,27
M10,중앙대,2024,33
M10,중앙대,2025,42
M10,충남대,2016,22
M10,충남대,2017,19
M10,충남대,2018,23
M10,충남대,2019,14
M10,충남대,2020,22
M10,충남대,2021,41
M10,충남대,2022,35
M10,충남대,2023,22
M10,충남대,2024,27
M10,충남대,2025,28
M10,가천대,2016,19
M10,가천대,2017,22
M10,가천대,2018,22
M10,가천대,2019,22
M10,가천대,2020,25
M10,가천대,2021,20
M10,가천대,2022,22
M10,가천대,2023,36
M10,가천대,2024,23
M10,가천대,2025,35
M10,한림대,2016,32
M10,한림대,2017,33
M10,한림대,2018,45
M10,한림대,2019,34
M10,한림대,2020,47
M10,한림대,2021,33
M10,한림대,2022,28
M10,한림대,2023,46
M10,한림대,2024,43
M10,한림대,2025,45
M10,건국대,2016,46
M10,건국대,2017,25
M10,건국대,2018,23
M10,건국대,2019,25
M10,건국대,2020,20
M10,건국대,2021,27
M10,건국대,2022,20
M10,건국대,2023,18
M10,건국대,2024,14
M10,건국대,2025,28
M10,인하대,2016,17
M10,인하대,2017,6
M10,인하대,2018,12
M10,인하대,2019,6
M10,인하대,2020,18
M10,인하대,2021,12
M10,인하대,2022,17
M10,인하대,2023,16
M10,인하대,2024,14
M10,인하대,2025,13
M10,전북대,2016,29
M10,전북대,2017,33
M10,전북대,2018,32
M10,전북대,2019,33
M10,전북대,2020,38
M10,전북대,2021,31
M10,전북대,2022,25
M10,전북대,2023,26
M10,전북대,2024,23
M10,전북대,2025,29
M10,KR,2016,1001
M10,KR,2017,976
M10,KR,2018,1006
M10,KR,2019,1079
M10,KR,2020,1118
M10,KR,2021,1263
M10,KR,2022,1118
M10,KR,2023,1069
M10,KR,2024,1047
M10,KR,2025,1181
M10,WORLD,2016,28540
M10,WORLD,2017,29428
M10,WORLD,2018,30222
M10,WORLD,2019,31245
M10,WORLD,2020,34987
M10,WORLD,2021,37438
M10,WORLD,2022,35983
M10,WORLD,2023,34639
M10,WORLD,2024,35853
M10,WORLD,2025,39820
M11,서울대,2016,2831
M11,서울대,2017,3082
M11,서울대,2018,3197
M11,서울대,2019,3315
M11,서울대,2020,3635
M11,서울대,2021,3872
M11,서울대,2022,3558
M11,서울대,2023,3630
M11,서울대,2024,3870
M11,서울대,2025,4131
M11,연세대,2016,1928
M11,연세대,2017,1968
M11,연세대,2018,2109
M11,연세대,2019,2314
M11,연세대,2020,2558
M11,연세대,2021,2869
M11,연세대,2022,2849
M11,연세대,2023,2651
M11,연세대,2024,2794
M11,연세대,2025,3029
M11,성균관대,2016,1604
M11,성균관대,2017,1624
M11,성균관대,2018,1643
M11,성균관대,2019,1849
M11,성균관대,2020,1974
M11,성균관대,2021,2039
M11,성균관대,2022,2051
M11,성균관대,2023,2144
M11,성균관대,2024,2186
M11,성균관대,2025,2456
M11,가톨릭대,2016,1034
M11,가톨릭대,2017,1057
M11,가톨릭대,2018,1051
M11,가톨릭대,2019,1205
M11,가톨릭대,2020,1283
M11,가톨릭대,2021,1463
M11,가톨릭대,2022,1293
M11,가톨릭대,2023,1293
M11,가톨릭대,2024,1400
M11,가톨릭대,2025,1620
M11,울산대,2016,1277
M11,울산대,2017,1272
M11,울산대,2018,1349
M11,울산대,2019,1397
M11,울산대,2020,1554
M11,울산대,2021,1738
M11,울산대,2022,1487
M11,울산대,2023,1432
M11,울산대,2024,1467
M11,울산대,2025,1563
M11,고려대,2016,1369
M11,고려대,2017,1486
M11,고려대,2018,1480
M11,고려대,2019,1678
M11,고려대,2020,1911
M11,고려대,2021,2059
M11,고려대,2022,1888
M11,고려대,2023,1880
M11,고려대,2024,2156
M11,고려대,2025,2609
M11,경희대,2016,949
M11,경희대,2017,993
M11,경희대,2018,1066
M11,경희대,2019,1102
M11,경희대,2020,1177
M11,경희대,2021,1283
M11,경희대,2022,1250
M11,경희대,2023,1255
M11,경희대,2024,1317
M11,경희대,2025,1521
M11,전남대,2016,715
M11,전남대,2017,756
M11,전남대,2018,778
M11,전남대,2019,852
M11,전남대,2020,951
M11,전남대,2021,1017
M11,전남대,2022,951
M11,전남대,2023,958
M11,전남대,2024,1005
M11,전남대,2025,1051
M11,인제대,2016,572
M11,인제대,2017,610
M11,인제대,2018,571
M11,인제대,2019,648
M11,인제대,2020,641
M11,인제대,2021,687
M11,인제대,2022,617
M11,인제대,2023,616
M11,인제대,2024,628
M11,인제대,2025,647
M11,경북대,2016,707
M11,경북대,2017,797
M11,경북대,2018,831
M11,경북대,2019,905
M11,경북대,2020,994
M11,경북대,2021,1092
M11,경북대,2022,1017
M11,경북대,2023,920
M11,경북대,2024,984
M11,경북대,2025,1058
M11,부산대,2016,707
M11,부산대,2017,735
M11,부산대,2018,799
M11,부산대,2019,828
M11,부산대,2020,948
M11,부산대,2021,1038
M11,부산대,2022,977
M11,부산대,2023,923
M11,부산대,2024,1025
M11,부산대,2025,1085
M11,한양대,2016,649
M11,한양대,2017,660
M11,한양대,2018,654
M11,한양대,2019,761
M11,한양대,2020,917
M11,한양대,2021,949
M11,한양대,2022,953
M11,한양대,2023,894
M11,한양대,2024,963
M11,한양대,2025,1055
M11,순천향대,2016,396
M11,순천향대,2017,411
M11,순천향대,2018,444
M11,순천향대,2019,495
M11,순천향대,2020,521
M11,순천향대,2021,557
M11,순천향대,2022,508
M11,순천향대,2023,553
M11,순천향대,2024,615
M11,순천향대,2025,670
M11,아주대,2016,459
M11,아주대,2017,452
M11,아주대,2018,494
M11,아주대,2019,528
M11,아주대,2020,584
M11,아주대,2021,664
M11,아주대,2022,624
M11,아주대,2023,556
M11,아주대,2024,628
M11,아주대,2025,654
M11,이화여대,2016,508
M11,이화여대,2017,534
M11,이화여대,2018,519
M11,이화여대,2019,590
M11,이화여대,2020,630
M11,이화여대,2021,696
M11,이화여대,2022,655
M11,이화여대,2023,739
M11,이화여대,2024,724
M11,이화여대,2025,870
M11,중앙대,2016,505
M11,중앙대,2017,629
M11,중앙대,2018,614
M11,중앙대,2019,660
M11,중앙대,2020,738
M11,중앙대,2021,774
M11,중앙대,2022,773
M11,중앙대,2023,831
M11,중앙대,2024,876
M11,중앙대,2025,1036
M11,충남대,2016,477
M11,충남대,2017,560
M11,충남대,2018,567
M11,충남대,2019,634
M11,충남대,2020,766
M11,충남대,2021,870
M11,충남대,2022,805
M11,충남대,2023,770
M11,충남대,2024,843
M11,충남대,2025,874
M11,가천대,2016,483
M11,가천대,2017,546
M11,가천대,2018,595
M11,가천대,2019,591
M11,가천대,2020,670
M11,가천대,2021,768
M11,가천대,2022,792
M11,가천대,2023,721
M11,가천대,2024,751
M11,가천대,2025,872
M11,한림대,2016,512
M11,한림대,2017,600
M11,한림대,2018,595
M11,한림대,2019,638
M11,한림대,2020,793
M11,한림대,2021,803
M11,한림대,2022,763
M11,한림대,2023,728
M11,한림대,2024,755
M11,한림대,2025,831
M11,건국대,2016,671
M11,건국대,2017,646
M11,건국대,2018,618
M11,건국대,2019,698
M11,건국대,2020,709
M11,건국대,2021,734
M11,건국대,2022,651
M11,건국대,2023,601
M11,건국대,2024,637
M11,건국대,2025,659
M11,인하대,2016,298
M11,인하대,2017,299
M11,인하대,2018,319
M11,인하대,2019,395
M11,인하대,2020,369
M11,인하대,2021,408
M11,인하대,2022,375
M11,인하대,2023,383
M11,인하대,2024,416
M11,인하대,2025,453
M11,전북대,2016,455
M11,전북대,2017,504
M11,전북대,2018,560
M11,전북대,2019,536
M11,전북대,2020,561
M11,전북대,2021,682
M11,전북대,2022,599
M11,전북대,2023,656
M11,전북대,2024,643
M11,전북대,2025,674
M11,KR,2016,16913
M11,KR,2017,17610
M11,KR,2018,18209
M11,KR,2019,19106
M11,KR,2020,21621
M11,KR,2021,23935
M11,KR,2022,22902
M11,KR,2023,21878
M11,KR,2024,22741
M11,KR,2025,25416
M11,WORLD,2016,524342
M11,WORLD,2017,543821
M11,WORLD,2018,570239
M11,WORLD,2019,605375
M11,WORLD,2020,703897
M11,WORLD,2021,782861
M11,WORLD,2022,790025
M11,WORLD,2023,761603
M11,WORLD,2024,810401
M11,WORLD,2025,924616
R1,서울대,2016,38
R1,서울대,2017,33
R1,서울대,2018,34
R1,서울대,2019,45
R1,서울대,2020,47
R1,서울대,2021,43
R1,서울대,2022,50
R1,서울대,2023,33
R1,서울대,2024,43
R1,서울대,2025,39
R1,연세대,2016,22
R1,연세대,2017,20
R1,연세대,2018,23
R1,연세대,2019,27
R1,연세대,2020,27
R1,연세대,2021,24
R1,연세대,2022,29
R1,연세대,2023,27
R1,연세대,2024,19
R1,연세대,2025,37
R1,성균관대,2016,20
R1,성균관대,2017,14
R1,성균관대,2018,15
R1,성균관대,2019,23
R1,성균관대,2020,22
R1,성균관대,2021,20
R1,성균관대,2022,24
R1,성균관대,2023,23
R1,성균관대,2024,26
R1,성균관대,2025,32
R1,가톨릭대,2016,15
R1,가톨릭대,2017,10
R1,가톨릭대,2018,7
R1,가톨릭대,2019,21
R1,가톨릭대,2020,13
R1,가톨릭대,2021,18
R1,가톨릭대,2022,17
R1,가톨릭대,2023,17
R1,가톨릭대,2024,11
R1,가톨릭대,2025,14
R1,울산대,2016,20
R1,울산대,2017,26
R1,울산대,2018,21
R1,울산대,2019,29
R1,울산대,2020,38
R1,울산대,2021,32
R1,울산대,2022,28
R1,울산대,2023,22
R1,울산대,2024,20
R1,울산대,2025,21
R1,고려대,2016,12
R1,고려대,2017,19
R1,고려대,2018,10
R1,고려대,2019,17
R1,고려대,2020,15
R1,고려대,2021,13
R1,고려대,2022,11
R1,고려대,2023,17
R1,고려대,2024,11
R1,고려대,2025,16
R1,경희대,2016,4
R1,경희대,2017,6
R1,경희대,2018,4
R1,경희대,2019,11
R1,경희대,2020,16
R1,경희대,2021,6
R1,경희대,2022,7
R1,경희대,2023,9
R1,경희대,2024,5
R1,경희대,2025,10
R1,전남대,2016,9
R1,전남대,2017,10
R1,전남대,2018,5
R1,전남대,2019,9
R1,전남대,2020,9
R1,전남대,2021,9
R1,전남대,2022,13
R1,전남대,2023,7
R1,전남대,2024,7
R1,전남대,2025,9
R1,인제대,2016,10
R1,인제대,2017,10
R1,인제대,2018,3
R1,인제대,2019,15
R1,인제대,2020,8
R1,인제대,2021,11
R1,인제대,2022,10
R1,인제대,2023,11
R1,인제대,2024,12
R1,인제대,2025,4
R1,경북대,2016,3
R1,경북대,2017,2
R1,경북대,2018,7
R1,경북대,2019,17
R1,경북대,2020,13
R1,경북대,2021,6
R1,경북대,2022,8
R1,경북대,2023,7
R1,경북대,2024,7
R1,경북대,2025,10
R1,부산대,2016,16
R1,부산대,2017,13
R1,부산대,2018,10
R1,부산대,2019,13
R1,부산대,2020,12
R1,부산대,2021,14
R1,부산대,2022,15
R1,부산대,2023,17
R1,부산대,2024,12
R1,부산대,2025,13
R1,한양대,2016,6
R1,한양대,2017,5
R1,한양대,2018,8
R1,한양대,2019,6
R1,한양대,2020,5
R1,한양대,2021,3
R1,한양대,2022,7
R1,한양대,2023,14
R1,한양대,2024,8
R1,한양대,2025,11
R1,순천향대,2016,4
R1,순천향대,2017,4
R1,순천향대,2018,4
R1,순천향대,2019,5
R1,순천향대,2020,6
R1,순천향대,2021,8
R1,순천향대,2022,9
R1,순천향대,2023,13
R1,순천향대,2024,12
R1,순천향대,2025,6
R1,아주대,2016,6
R1,아주대,2017,6
R1,아주대,2018,6
R1,아주대,2019,3
R1,아주대,2020,12
R1,아주대,2021,6
R1,아주대,2022,9
R1,아주대,2023,7
R1,아주대,2024,6
R1,아주대,2025,9
R1,이화여대,2016,4
R1,이화여대,2017,7
R1,이화여대,2018,4
R1,이화여대,2019,4
R1,이화여대,2020,7
R1,이화여대,2021,5
R1,이화여대,2022,2
R1,이화여대,2023,7
R1,이화여대,2024,5
R1,이화여대,2025,10
R1,중앙대,2016,4
R1,중앙대,2017,7
R1,중앙대,2018,5
R1,중앙대,2019,5
R1,중앙대,2020,6
R1,중앙대,2021,5
R1,중앙대,2022,2
R1,중앙대,2023,8
R1,중앙대,2024,10
R1,중앙대,2025,10
R1,충남대,2016,3
R1,충남대,2017,7
R1,충남대,2018,8
R1,충남대,2019,4
R1,충남대,2020,8
R1,충남대,2021,10
R1,충남대,2022,8
R1,충남대,2023,6
R1,충남대,2024,6
R1,충남대,2025,8
R1,가천대,2016,8
R1,가천대,2017,2
R1,가천대,2018,4
R1,가천대,2019,7
R1,가천대,2020,5
R1,가천대,2021,10
R1,가천대,2022,5
R1,가천대,2023,6
R1,가천대,2024,3
R1,가천대,2025,8
R1,한림대,2016,5
R1,한림대,2017,3
R1,한림대,2018,4
R1,한림대,2019,2
R1,한림대,2020,9
R1,한림대,2021,5
R1,한림대,2022,5
R1,한림대,2023,13
R1,한림대,2024,8
R1,한림대,2025,6
R1,건국대,2016,7
R1,건국대,2017,7
R1,건국대,2018,7
R1,건국대,2019,6
R1,건국대,2020,4
R1,건국대,2021,3
R1,건국대,2022,2
R1,건국대,2023,1
R1,건국대,2024,4
R1,건국대,2025,3
R1,인하대,2016,6
R1,인하대,2017,1
R1,인하대,2018,3
R1,인하대,2019,5
R1,인하대,2020,6
R1,인하대,2021,4
R1,인하대,2022,7
R1,인하대,2023,3
R1,인하대,2024,4
R1,인하대,2025,5
R1,전북대,2016,4
R1,전북대,2017,7
R1,전북대,2018,4
R1,전북대,2019,10
R1,전북대,2020,8
R1,전북대,2021,3
R1,전북대,2022,8
R1,전북대,2023,5
R1,전북대,2024,6
R1,전북대,2025,11
R1,KR,2016,198
R1,KR,2017,186
R1,KR,2018,171
R1,KR,2019,205
R1,KR,2020,231
R1,KR,2021,216
R1,KR,2022,208
R1,KR,2023,218
R1,KR,2024,181
R1,KR,2025,198
R1,WORLD,2016,8440
R1,WORLD,2017,8550
R1,WORLD,2018,8802
R1,WORLD,2019,9494
R1,WORLD,2020,10206
R1,WORLD,2021,10865
R1,WORLD,2022,10884
R1,WORLD,2023,10529
R1,WORLD,2024,10930
R1,WORLD,2025,11014
RG1,서울대,2016,16
RG1,서울대,2017,14
RG1,서울대,2018,11
RG1,서울대,2019,25
RG1,서울대,2020,20
RG1,서울대,2021,14
RG1,서울대,2022,15
RG1,서울대,2023,21
RG1,서울대,2024,16
RG1,서울대,2025,20
RG1,연세대,2016,8
RG1,연세대,2017,3
RG1,연세대,2018,7
RG1,연세대,2019,9
RG1,연세대,2020,8
RG1,연세대,2021,15
RG1,연세대,2022,10
RG1,연세대,2023,7
RG1,연세대,2024,10
RG1,연세대,2025,13
RG1,성균관대,2016,11
RG1,성균관대,2017,8
RG1,성균관대,2018,10
RG1,성균관대,2019,7
RG1,성균관대,2020,11
RG1,성균관대,2021,12
RG1,성균관대,2022,7
RG1,성균관대,2023,10
RG1,성균관대,2024,13
RG1,성균관대,2025,17
RG1,가톨릭대,2016,4
RG1,가톨릭대,2017,6
RG1,가톨릭대,2018,5
RG1,가톨릭대,2019,4
RG1,가톨릭대,2020,9
RG1,가톨릭대,2021,3
RG1,가톨릭대,2022,4
RG1,가톨릭대,2023,4
RG1,가톨릭대,2024,6
RG1,가톨릭대,2025,5
RG1,울산대,2016,7
RG1,울산대,2017,6
RG1,울산대,2018,5
RG1,울산대,2019,6
RG1,울산대,2020,9
RG1,울산대,2021,4
RG1,울산대,2022,10
RG1,울산대,2023,4
RG1,울산대,2024,8
RG1,울산대,2025,7
RG1,고려대,2016,9
RG1,고려대,2017,7
RG1,고려대,2018,4
RG1,고려대,2019,7
RG1,고려대,2020,7
RG1,고려대,2021,6
RG1,고려대,2022,10
RG1,고려대,2023,7
RG1,고려대,2024,7
RG1,고려대,2025,10
RG1,경희대,2016,8
RG1,경희대,2017,5
RG1,경희대,2018,5
RG1,경희대,2019,7
RG1,경희대,2020,7
RG1,경희대,2021,5
RG1,경희대,2022,4
RG1,경희대,2023,6
RG1,경희대,2024,4
RG1,경희대,2025,4
RG1,전남대,2016,4
RG1,전남대,2017,3
RG1,전남대,2018,1
RG1,전남대,2019,2
RG1,전남대,2020,7
RG1,전남대,2021,4
RG1,전남대,2022,5
RG1,전남대,2023,2
RG1,전남대,2024,7
RG1,전남대,2025,1
RG1,인제대,2016,3
RG1,인제대,2017,2
RG1,인제대,2018,0
RG1,인제대,2019,3
RG1,인제대,2020,2
RG1,인제대,2021,2
RG1,인제대,2022,2
RG1,인제대,2023,3
RG1,인제대,2024,5
RG1,인제대,2025,1
RG1,경북대,2016,1
RG1,경북대,2017,2
RG1,경북대,2018,2
RG1,경북대,2019,7
RG1,경북대,2020,3
RG1,경북대,2021,4
RG1,경북대,2022,3
RG1,경북대,2023,4
RG1,경북대,2024,5
RG1,경북대,2025,4
RG1,부산대,2016,4
RG1,부산대,2017,3
RG1,부산대,2018,4
RG1,부산대,2019,2
RG1,부산대,2020,2
RG1,부산대,2021,5
RG1,부산대,2022,2
RG1,부산대,2023,2
RG1,부산대,2024,6
RG1,부산대,2025,9
RG1,한양대,2016,6
RG1,한양대,2017,8
RG1,한양대,2018,4
RG1,한양대,2019,4
RG1,한양대,2020,2
RG1,한양대,2021,4
RG1,한양대,2022,3
RG1,한양대,2023,5
RG1,한양대,2024,3
RG1,한양대,2025,1
RG1,순천향대,2016,5
RG1,순천향대,2017,2
RG1,순천향대,2018,2
RG1,순천향대,2019,4
RG1,순천향대,2020,3
RG1,순천향대,2021,1
RG1,순천향대,2022,2
RG1,순천향대,2023,3
RG1,순천향대,2024,7
RG1,순천향대,2025,3
RG1,아주대,2016,0
RG1,아주대,2017,1
RG1,아주대,2018,0
RG1,아주대,2019,2
RG1,아주대,2020,1
RG1,아주대,2021,1
RG1,아주대,2022,0
RG1,아주대,2023,0
RG1,아주대,2024,1
RG1,아주대,2025,2
RG1,이화여대,2016,6
RG1,이화여대,2017,1
RG1,이화여대,2018,0
RG1,이화여대,2019,0
RG1,이화여대,2020,0
RG1,이화여대,2021,2
RG1,이화여대,2022,3
RG1,이화여대,2023,2
RG1,이화여대,2024,0
RG1,이화여대,2025,4
RG1,중앙대,2016,1
RG1,중앙대,2017,1
RG1,중앙대,2018,0
RG1,중앙대,2019,6
RG1,중앙대,2020,0
RG1,중앙대,2021,0
RG1,중앙대,2022,0
RG1,중앙대,2023,3
RG1,중앙대,2024,2
RG1,중앙대,2025,2
RG1,충남대,2016,0
RG1,충남대,2017,0
RG1,충남대,2018,1
RG1,충남대,2019,3
RG1,충남대,2020,1
RG1,충남대,2021,7
RG1,충남대,2022,2
RG1,충남대,2023,2
RG1,충남대,2024,5
RG1,충남대,2025,3
RG1,가천대,2016,2
RG1,가천대,2017,3
RG1,가천대,2018,1
RG1,가천대,2019,1
RG1,가천대,2020,1
RG1,가천대,2021,2
RG1,가천대,2022,1
RG1,가천대,2023,1
RG1,가천대,2024,2
RG1,가천대,2025,3
RG1,한림대,2016,5
RG1,한림대,2017,3
RG1,한림대,2018,2
RG1,한림대,2019,6
RG1,한림대,2020,3
RG1,한림대,2021,3
RG1,한림대,2022,3
RG1,한림대,2023,3
RG1,한림대,2024,4
RG1,한림대,2025,4
RG1,건국대,2016,4
RG1,건국대,2017,3
RG1,건국대,2018,1
RG1,건국대,2019,4
RG1,건국대,2020,1
RG1,건국대,2021,7
RG1,건국대,2022,2
RG1,건국대,2023,2
RG1,건국대,2024,4
RG1,건국대,2025,2
RG1,인하대,2016,2
RG1,인하대,2017,0
RG1,인하대,2018,0
RG1,인하대,2019,3
RG1,인하대,2020,0
RG1,인하대,2021,1
RG1,인하대,2022,1
RG1,인하대,2023,2
RG1,인하대,2024,2
RG1,인하대,2025,2
RG1,전북대,2016,1
RG1,전북대,2017,2
RG1,전북대,2018,1
RG1,전북대,2019,2
